CNT,CNTSCHID,REGION,STRATUM,LOC,COMP,SCSIZE,SC002Q01TA,SC002Q02TA,STRATIO,TOTAT,STUBI,TEABI,RESSI,STAFI,total_homework_time,CPERIODS,SCIENCE,READING,MATH,mean_reading_attitude,mean_science_attitude,mean_math_attitude
HUN,34800003,34800,HUN05,1,3,NA,NA,NA,NA,55.5,1.8,2,2.75,2.5,3,33.84848484848485,446.7570909090909,458.721996969697,434.14161515151517,2.696969696969697,2.757575757575758,2.1717171717171717
HUN,34800004,34800,HUN02,1,1,1152,533,619,9.3659,123,1,1,1,1,2.757575757575758,32.515151515151516,502.1996666666667,492.3052212121212,484.2251727272727,2.8484848484848486,2.585858585858586,2.2525252525252526
HUN,34800005,34800,HUN03,1,1,458,205,253,11.5949,39.5,1.4,2.4,1.25,1.5,2.53125,35.59375,557.264009375,539.564196875,551.686884375,2.9583333333333335,2.7708333333333335,2.8854166666666665
HUN,34800007,34800,HUN02,1,2,595,325,270,10.8182,55,1.4,2,3,2.5,2.6153846153846154,35.26923076923077,534.1068692307692,518.7689538461539,498.3200615384615,2.858974358974359,2.5,2.435897435897436
HUN,34800008,34800,HUN02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.611111111111111,32.111111111111114,543.3007166666666,526.3227222222222,532.5582861111111,2.638888888888889,2.6666666666666665,2.611111111111111
HUN,34800009,34800,HUN02,1,1,746,353,393,14.2095,52.5,1.4,2.4,2,2,3.5555555555555554,35.138888888888886,575.5517527777778,576.9352027777778,552.4325083333333,2.9166666666666665,2.6944444444444446,2.611111111111111
HUN,34800010,34800,HUN01,0,2,108,58,50,9.8182,11,1.4,1,1,1.25,1.5,31,383.96945000000005,306.56925,340.4242,2,2,2
HUN,34800011,34800,HUN01,1,1,257,119,138,8.7119,29.5,1.8,2.4,1.5,3.25,2.3333333333333335,25.666666666666668,417.1371,384.2434666666667,380.2366666666667,2.5555555555555554,2.888888888888889,2.6666666666666665
HUN,34800012,34800,HUN01,0,1,143,81,62,10.2143,14,1,1.2,2,1.75,1.5,27,413.95484999999996,372.6064,395.9932,3.333333333333333,2.6666666666666665,2.1666666666666665
HUN,34800013,34800,HUN01,0,3,82,40,42,NA,11,1.2,1,1,1.75,2.5,27,331.42679999999996,306.74595,314.6175,3,2.666666666666667,2.3333333333333335
HUN,34800014,34800,HUN02,0,3,395,216,179,7.6699,51.5,1.8,1.4,1,1,2.782608695652174,31.304347826086957,539.9067608695652,530.7380043478261,526.5864913043479,2.8405797101449277,2.6666666666666665,2.550724637681159
HUN,34800015,34800,HUN01,0,3,226,107,119,14.125,16,1.6,1.6,1,1.75,4,5,366.6779,271.9787,357.6421,2.6666666666666665,2.6666666666666665,2.3333333333333335
HUN,34800016,34800,HUN06,1,1,535,207,328,11.5054,46.5,2.6,1.2,2.5,2.25,2.0454545454545454,19.5,375.99736818181816,358.3371090909091,375.15558636363636,2.515151515151515,2.606060606060606,2.4545454545454546
HUN,34800017,34800,HUN01,1,2,552,300,252,16.2353,34,2.4,1.2,2.75,2.25,3.6,18.4,416.84198,371.48216,373.71724,2.8000000000000003,2.8666666666666667,2.533333333333333
HUN,34800018,34800,HUN05,1,2,730,227,503,16.7816,43.5,2.8,1.6,1.5,1.75,2.04,30.84,416.17604,436.612592,423.182228,2.6,2.6,2.1733333333333333
HUN,34800019,34800,HUN01,0,1,284,135,149,8.6061,33,1.2,1.6,2,2.5,3.3333333333333335,17.333333333333332,396.812,373.20233333333334,388.21063333333336,3,2.888888888888889,2.111111111111111
HUN,34800020,34800,HUN01,0,1,100,58,42,NA,11,1.2,1.4,1.5,2.25,2,4,427.4311,360.1571,450.682,1.6666666666666667,2.3333333333333335,2.6666666666666665
HUN,34800023,34800,HUN01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,33,364.35832500000004,343.762825,343.3841,2.6666666666666665,2.75,2.4166666666666665
HUN,34800024,34800,HUN02,1,1,677,281,396,10.9194,62,1.4,1.2,1.5,1.25,3.1,31.4,571.57341,555.7501433333333,542.8283233333334,3.1555555555555554,2.7888888888888888,2.6
HUN,34800025,34800,HUN01,0,3,143,75,68,12.4348,11.5,1.2,1.4,1.75,3.25,2,31,464.9046,461.9928,453.535,2.6666666666666665,1,1
HUN,34800026,34800,HUN02,1,2,572,245,327,11.2157,51,1.6,1.6,2.25,2,3.5365853658536586,32.31707317073171,582.6717317073171,569.9518073170732,558.2321707317074,2.682926829268293,2.7642276422764227,2.6910569105691056
HUN,34800027,34800,HUN03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,36.857142857142854,458.29285714285714,481.8384285714286,493.8610428571429,2.4761904761904763,2.5714285714285716,3.0476190476190474
HUN,34800028,34800,HUN05,1,3,636,462,174,8.48,75,1.6,1.4,1.25,1.25,2.789473684210526,34.63157894736842,553.9366578947369,536.0024157894737,545.9256368421053,2.5701754385964914,2.710526315789474,2.789473684210526
HUN,34800029,34800,HUN06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9090909090909092,21.90909090909091,404.0951,388.19952727272727,397.0345727272727,2.727272727272727,2.606060606060606,2.393939393939394
HUN,34800030,34800,HUN03,0,3,782,334,448,15.1845,51.5,1.2,1.2,2,2.25,2.8421052631578947,32.63157894736842,570.3602736842105,580.7983368421053,573.9095842105263,2.929824561403509,2.8421052631578947,2.6491228070175437
HUN,34800031,34800,HUN06,1,3,335,252,83,9.4366,35.5,1.8,2,3,2.5,1.0714285714285714,27.357142857142858,406.64699285714283,365.86062142857145,416.12244285714286,2.3333333333333335,2.261904761904762,2.238095238095238
HUN,34800032,34800,HUN01,0,1,573,281,292,9.55,60,1.2,1.2,1.25,2.75,2,28.5,440.935,437.7461,401.38355,2,2.3333333333333335,1.8333333333333335
HUN,34800033,34800,HUN05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2162162162162162,29.91891891891892,508.6661810810811,482.54867297297295,495.12385405405405,2.774774774774775,2.3513513513513513,2.5315315315315314
HUN,34800035,34800,HUN01,1,1,366,208,158,11.8065,31,1,1.2,1,1.25,3,36.5,520.6306,492.29904999999997,519.0527500000001,2.5,2.5,2.1666666666666665
HUN,34800036,34800,HUN06,1,2,191,117,74,10.9143,17.5,3,1.8,2.5,3.25,2.5,5,361.1883,328.1975,325.9097,2.833333333333333,2.833333333333333,2.5
HUN,34800037,34800,HUN06,1,1,584,338,246,6.246,93.5,2.8,2.2,2.5,2.25,1.7037037037037037,27.814814814814813,388.4235259259259,383.2827222222222,395.65403703703703,2.5555555555555554,2.4444444444444446,2.3703703703703702
HUN,34800038,34800,HUN05,1,1,654,593,61,14.3736,45.5,1.6,2.2,3.5,3.5,2.3,33.13333333333333,551.1754333333333,542.3298733333334,544.3824766666667,2.4444444444444446,2.6777777777777776,2.6222222222222222
HUN,34800039,34800,HUN05,1,1,351,169,182,14.04,25,2,1.4,3.5,1.25,2.6153846153846154,35.23076923076923,468.0154769230769,463.2916923076923,457.0964076923077,2.435897435897436,2.4871794871794872,2.3076923076923075
HUN,34800040,34800,HUN05,1,2,271,167,104,7.3243,37,1.6,1.2,3.25,3,2,30.096774193548388,507.2407483870968,485.21536451612906,495.96104838709675,2.5591397849462365,2.5698924731182795,2.6236559139784945
HUN,34800041,34800,HUN02,0,1,111,41,70,7.4,15,1.4,1.2,2.75,1.75,2.875,28.9375,422.60036875000003,419.78045625,403.08288125,2.6666666666666665,2.7291666666666665,2.2708333333333335
HUN,34800042,34800,HUN01,0,3,108,63,45,7.7143,14,1.4,1,1,1.5,2,34,405.113,349.1818,376.867,2.3333333333333335,2.3333333333333335,2.3333333333333335
HUN,34800043,34800,HUN01,0,3,353,170,183,10.3824,34,1,1.2,2,1.5,2,29.333333333333332,395.85083333333336,404.15256666666664,400.05676666666665,1.8888888888888888,1.6666666666666667,1.6666666666666667
HUN,34800044,34800,HUN05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,35.166666666666664,452.1592083333333,451.0019833333333,449.23361666666665,2.7222222222222223,2.5833333333333335,2.4166666666666665
HUN,34800045,34800,HUN02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9714285714285715,31.17142857142857,528.5990114285714,518.5601428571429,508.5586657142857,2.676190476190476,2.895238095238095,2.5904761904761906
HUN,34800046,34800,HUN06,1,1,284,159,125,11.8333,24,1.6,1.2,1,1,2.2916666666666665,19.833333333333332,378.35311666666666,361.38772083333333,384.14852916666666,2.5555555555555554,2.388888888888889,2.305555555555556
HUN,34800047,34800,HUN06,1,1,1318,723,595,10.8926,121,2.4,1.6,1.25,1.5,1.7037037037037037,22.25925925925926,363.45773333333335,336.6115888888889,352.9488259259259,2.45679012345679,2.7160493827160495,2.2839506172839505
HUN,34800048,34800,HUN02,0,1,75,35,40,4.8387,15.5,1.8,1,1.75,1.75,2.8181818181818183,35.09090909090909,421.33931818181816,433.44537272727274,419.92656363636365,2.5757575757575757,2.484848484848485,2.484848484848485
HUN,34800050,34800,HUN02,1,1,139,66,73,13.9,10,2,1.8,3.75,2.5,2.5714285714285716,28.142857142857142,426.5791,428.7362428571429,387.3608,2.619047619047619,2.428571428571429,1.6666666666666667
HUN,34800051,34800,HUN01,1,1,381,193,188,10.7324,35.5,1,1.2,2,1.5,1.6666666666666667,33.333333333333336,395.93266666666665,387.3593666666667,377.8193,2,2.5555555555555554,2.4444444444444446
HUN,34800052,34800,HUN05,0,2,164,97,67,7.8095,21,1.8,1,2.25,1.5,3.142857142857143,27.285714285714285,452.7824,440.7937285714286,433.9365285714286,2.4761904761904763,2,2.238095238095238
HUN,34800053,34800,HUN05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3529411764705883,30.764705882352942,479.2807941176471,461.3308323529412,473.4759205882353,2.392156862745098,2.6764705882352944,2.6176470588235294
HUN,34800054,34800,HUN03,1,1,824,348,476,11.6056,71,2,2,2.75,3,2.525,35.325,616.32997,601.303705,622.3607425,2.716666666666667,2.725,2.8083333333333336
HUN,34800055,34800,HUN05,1,2,579,154,425,12.587,46,1.8,2.2,3,2,2.90625,32,531.3803875,520.842503125,511.65255,2.8020833333333335,2.6770833333333335,2.8958333333333335
HUN,34800056,34800,HUN01,1,3,499,282,217,12.1707,41,2.2,1.4,1.75,1.25,3,12.5,369.9187,387.34955,369.5254,2.333333333333333,2.666666666666667,2.666666666666667
HUN,34800058,34800,HUN02,1,1,924,381,543,14.9032,62,1,1.2,1,1.75,2.5757575757575757,30.727272727272727,506.47522424242425,510.6817909090909,494.79477272727274,2.6464646464646466,2.404040404040404,2.404040404040404
HUN,34800059,34800,HUN01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,485.2938,515.5472,517.9539,2.3333333333333335,2.3333333333333335,2.3333333333333335
HUN,34800060,34800,HUN02,0,1,444,216,228,11.2405,39.5,1.6,1.8,1,1.25,2.861111111111111,33.27777777777778,484.8893777777778,473.7232027777778,477.0825611111111,2.5462962962962963,2.6574074074074074,2.324074074074074
HUN,34800061,34800,HUN05,1,3,NA,NA,NA,NA,54,1.4,2,2.5,1.5,2.3636363636363638,32.60606060606061,478.5239181818182,445.4397727272727,480.0437696969697,2.6262626262626263,2.7474747474747474,2.3737373737373737
HUN,34800062,34800,HUN05,1,2,712,269,443,9.557,74.5,1.2,2,2,2.5,3.3684210526315788,33.578947368421055,519.7314842105263,515.8098868421052,501.49639736842107,2.7982456140350878,2.5526315789473686,2.6315789473684212
HUN,34800063,34800,HUN06,1,1,NA,NA,NA,NA,17.5,1.4,1.6,1,1,1.6428571428571428,35.785714285714285,393.1154785714286,374.0322785714286,390.8498785714286,2.0238095238095237,2.0714285714285716,2.0952380952380953
HUN,34800064,34800,HUN05,1,3,149,84,65,2.8381,52.5,1,1,1.25,1.25,2.6666666666666665,41,526.0859666666666,440.24916666666667,444.14408333333336,2.6666666666666665,2.6666666666666665,1.9444444444444444
HUN,34800065,34800,HUN02,1,1,563,231,332,12.9425,43.5,1.4,2,3,1.75,3.2285714285714286,31.34285714285714,538.7163542857143,532.9821485714285,523.9123085714285,2.7142857142857144,2.7333333333333334,2.8666666666666667
HUN,34800066,34800,HUN04,1,1,706,313,393,11.7667,60,1.4,1.8,2,1.75,2.227272727272727,35.40909090909091,659.5943363636363,628.4763409090909,636.9289954545454,2.6363636363636362,3.106060606060606,2.803030303030303
HUN,34800067,34800,HUN05,1,1,845,277,568,8.8482,95.5,2.4,2.2,3,2.75,2.3636363636363638,34.77272727272727,489.1554090909091,474.1670272727273,461.3791227272727,2.696969696969697,2.696969696969697,2.4696969696969697
HUN,34800068,34800,HUN05,0,1,400,106,294,14.8148,27,1.4,2.2,2.25,3.5,2.8157894736842106,30.842105263157894,487.7971078947368,492.8923105263158,466.7504368421053,2.991228070175439,2.56140350877193,2.087719298245614
HUN,34800069,34800,HUN05,1,1,479,287,192,12.9459,37,1.6,1.6,1.5,1,2.0277777777777777,33.75,496.63918611111114,471.0123027777778,487.7647583333333,2.3796296296296298,2.5833333333333335,2.5925925925925926
HUN,34800070,34800,HUN02,1,1,261,107,154,8.8475,29.5,1,1,1,1.25,2.8529411764705883,32.705882352941174,521.1527823529411,513.8564088235294,504.7842529411765,2.6372549019607843,2.5098039215686274,2.588235294117647
HUN,34800072,34800,HUN02,1,3,680,312,368,9.3151,73,1.6,2.8,3.25,3.25,2.763157894736842,33.8421052631579,613.2198947368421,607.9606236842105,598.9083710526315,3.0526315789473686,2.745614035087719,2.8771929824561404
HUN,34800073,34800,HUN05,0,2,302,279,23,12.08,25,1.6,1.4,2.5,2,2.619047619047619,32.714285714285715,472.29465714285715,437.1831238095238,470.77385714285714,2.4444444444444446,2.492063492063492,2.380952380952381
HUN,34800074,34800,HUN01,0,1,9,3,6,1,13,3,1,1.75,2.75,6,4,373.7025,414.1003,343.3446,2.3333333333333335,2.6666666666666665,3
HUN,34800075,34800,HUN02,1,1,611,287,324,12.7292,48,1.8,2.2,4,2.5,2.75,33.025,611.4163,576.5163425,593.449985,2.6416666666666666,2.65,2.9833333333333334
HUN,34800076,34800,HUN05,1,3,796,681,115,11.7059,68,1.2,1,2.25,1.75,2.375,30.96875,452.67073125,430.926003125,447.581265625,2.5416666666666665,2.375,2.59375
HUN,34800077,34800,HUN06,1,2,776,248,528,14.3704,54,1.6,1.2,2.75,1.25,2.0357142857142856,31.571428571428573,391.68661071428573,376.74872142857146,387.812075,2.25,2.25,2.1547619047619047
HUN,34800078,34800,HUN06,0,2,311,171,140,13.5217,23,2,1.6,2,2.25,1.9411764705882353,17.705882352941178,369.4529176470588,361.55321764705883,366.28911764705884,2.4705882352941178,2.4313725490196076,2.313725490196078
HUN,34800079,34800,HUN01,0,3,199,107,92,11.0556,18,1.2,1.4,1.75,2.25,1.5,51,418.00145,363.49185,375.85265,3.1666666666666665,3.5,1.8333333333333335
HUN,34800080,34800,HUN05,1,2,959,248,711,11.9875,80,1.6,1.6,1.5,2.25,2.6666666666666665,30.666666666666668,429.3307181818182,422.6811,419.6096181818182,2.6565656565656566,2.525252525252525,2.4545454545454546
HUN,34800081,34800,HUN01,1,1,445,251,194,11.4103,39,1,1.2,1.5,1.75,2.5,28,425.78165,409.767,447.94095,3,3,2.833333333333333
HUN,34800082,34800,HUN02,1,1,209,109,100,9.9524,21,1.6,1.8,1.25,1.5,2.8529411764705883,35.5,544.7913794117648,522.3224235294118,514.1586147058823,2.7745098039215685,2.558823529411765,2.450980392156863
HUN,34800083,34800,HUN01,0,1,NA,NA,NA,NA,17,2.6,1.4,3,2,3,37,466.1735,471.4682,470.0619,2.6666666666666665,2,3
HUN,34800085,34800,HUN02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0789473684210527,33.68421052631579,525.2723315789474,523.2421578947368,518.2326078947368,2.6228070175438596,2.6842105263157894,2.745614035087719
HUN,34800086,34800,HUN02,1,1,668,252,416,10.688,62.5,1.4,2.2,3.25,2.5,3.4634146341463414,33.80487804878049,570.7855268292683,558.8644756097561,548.2891975609756,2.6016260162601625,2.813008130081301,2.747967479674797
HUN,34800087,34800,HUN02,1,1,1000,390,610,12.3457,81,1.6,2,1.5,1.25,3.2051282051282053,32.1025641025641,559.9628,554.8207564102564,546.3027897435898,2.7948717948717947,2.3846153846153846,2.700854700854701
HUN,34800088,34800,HUN02,1,2,726,484,242,9.075,80,1.8,1.2,1.25,2.25,2.6666666666666665,13.666666666666666,498.59026666666665,434.9526666666667,487.4696,2.2222222222222223,1.8888888888888888,2.3333333333333335
HUN,34800090,34800,HUN01,0,1,125,74,51,7.3529,17,1,1.8,2.25,1.25,2,32,348.4232,395.4041,369.2546,3,3,3
HUN,34800091,34800,HUN02,1,1,736,343,393,9.7483,75.5,1,2,2.75,1.5,2.6315789473684212,31.710526315789473,564.4062,558.6379947368421,550.8160789473684,2.789473684210526,2.754385964912281,2.7894736842105265
HUN,34800092,34800,HUN05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,30,432.18045555555557,408.59926666666667,402.1382777777778,2.2592592592592595,2.2962962962962963,1.962962962962963
HUN,34800093,34800,HUN02,1,3,293,175,118,11.9592,24.5,1.4,1,2,1,3.15,33.45,442.58847,422.371045,459.467925,2.6166666666666667,2.5,2.1333333333333333
HUN,34800095,34800,HUN05,1,1,1006,968,38,12.6541,79.5,1,1.4,1.5,1.25,2.6904761904761907,32.166666666666664,559.1331809523809,520.3173785714285,547.1265428571428,2.3174603174603177,2.7936507936507935,3.0238095238095237
HUN,34800096,34800,HUN06,0,1,293,163,130,6.9762,42,2,1.2,1.5,1.25,2.6363636363636362,19.545454545454547,370.13169999999997,334.9924454545455,356.5615,2.5454545454545454,2.484848484848485,2.3333333333333335
HUN,34800097,34800,HUN01,0,1,13,8,5,1.0833,12,1.8,1.6,2.5,1.75,2.5,20,369.50424999999996,344.93425,298.98515,2.833333333333333,2.833333333333333,2.666666666666667
HUN,34800098,34800,HUN06,1,2,536,528,8,18.1695,29.5,1.8,2,2.75,2.5,1.52,32.08,441.203724,423.947272,436.426932,2.7066666666666666,2.6933333333333334,2.6133333333333333
HUN,34800099,34800,HUN05,1,1,505,141,364,10.9783,46,2.2,1.6,1,2,2.5789473684210527,31.36842105263158,507.85644210526317,489.88919210526313,499.3836894736842,2.8684210526315788,2.56140350877193,2.543859649122807
HUN,34800100,34800,HUN03,0,1,744,316,428,10.705,69.5,1,1,1.5,1,2.8636363636363638,35.72727272727273,538.4300681818182,521.0406772727273,535.4455090909091,2.712121212121212,2.878787878787879,2.696969696969697
HUN,34800101,34800,HUN01,0,3,184,92,92,8.7619,21,1.8,1,4,2.75,1.8,31.4,365.23286,319.21962,345.98897999999997,2.8,2.533333333333333,2.6666666666666665
HUN,34800102,34800,HUN05,1,2,1004,947,57,13.039,77,1,1.4,1.75,1.5,2.35,30.65,547.6544075,530.0209875,531.39973,2.4916666666666667,2.3583333333333334,2.7083333333333335
HUN,34800103,34800,HUN03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9166666666666665,32.666666666666664,605.7636305555556,596.6828472222222,620.2485527777778,2.824074074074074,2.685185185185185,2.9814814814814814
HUN,34800104,34800,HUN06,1,2,798,475,323,11.7353,68,1,1,2.5,1.75,2.3636363636363638,24.636363636363637,426.7143,427.3682,420.2022181818182,2.5757575757575757,2.515151515151515,2.515151515151515
HUN,34800105,34800,HUN02,1,1,663,323,340,13.6701,48.5,1.6,1.6,1.25,2,3.12,34.88,503.189952,498.8038,490.5634,2.6933333333333334,2.7333333333333334,2.7600000000000002
HUN,34800106,34800,HUN06,1,3,332,326,6,13.8333,24,2.2,1.4,1,1.75,1.5555555555555556,20,381.9784888888889,315.93364444444444,358.4004777777778,2.4074074074074074,2.3333333333333335,2.3703703703703702
HUN,34800107,34800,HUN03,1,1,800,448,352,13.6752,58.5,2,1,1.75,1,2.7058823529411766,30.470588235294116,574.2574294117647,555.8019764705882,581.8494705882352,2.7254901960784315,2.764705882352941,3.2745098039215685
HUN,34800108,34800,HUN01,0,1,264,128,136,6.9474,38,3.8,4,2,2.25,2,3,322.4581,327.0911,311.6302,2.6666666666666665,2.3333333333333335,3
HUN,34800109,34800,HUN01,1,1,191,102,89,9.7949,19.5,3,1.8,2.75,2,1,17,420.99535000000003,385.7517,404.86935,2.833333333333333,2.5,2.3333333333333335
HUN,34800111,34800,HUN01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,22.333333333333332,349.5102333333333,364.37476666666663,341.5708333333333,2.444444444444444,2.2222222222222223,2.111111111111111
HUN,34800113,34800,HUN06,0,3,220,143,77,11.8919,18.5,2,1.8,2.75,1.5,1.8666666666666667,30.533333333333335,358.6703066666667,348.19175333333334,378.24826,2.977777777777778,2.4444444444444446,2.533333333333333
HUN,34800114,34800,HUN02,1,1,667,277,390,14.6593,45.5,1,1.8,2.5,1.25,2.6666666666666665,30.09090909090909,522.3329212121212,516.5036181818182,504.88055757575756,2.8484848484848486,2.494949494949495,2.383838383838384
HUN,34800115,34800,HUN02,0,1,450,157,293,12,37.5,2,2.8,2.25,1.5,2.76,28.68,501.902208,491.656516,471.89008,2.6533333333333333,2.6533333333333333,2.2933333333333334
HUN,34800116,34800,HUN05,1,3,627,274,353,14.7529,42.5,1.2,2,2.5,2.25,2.2972972972972974,32.486486486486484,473.3753054054054,472.41024864864863,466.3886864864865,2.720720720720721,2.3963963963963963,2.4144144144144146
HUN,34800117,34800,HUN06,1,1,491,193,298,11.4186,43,1.8,1.4,1.5,1.25,2.1333333333333333,23.133333333333333,440.88665333333336,414.42028666666664,423.35605333333336,2.3777777777777778,2.3555555555555556,2.2666666666666666
HUN,34800118,34800,HUN02,1,1,925,318,607,9.3909,98.5,1.4,2.4,1,2,3.054054054054054,33.945945945945944,508.57815405405404,497.3685756756757,484.9402918918919,2.7837837837837838,2.3693693693693696,2.6306306306306304
HUN,34800120,34800,HUN01,0,3,179,98,81,8.7317,20.5,NA,NA,NA,NA,5,36.666666666666664,390.8952,407.15743333333336,390.5070666666667,2.7777777777777777,3.3333333333333335,3
HUN,34800121,34800,HUN02,1,1,521,212,309,11.7079,44.5,1,2,2.5,1.5,3.72972972972973,34.37837837837838,578.2844837837838,566.0138972972973,551.0900324324324,2.855855855855856,2.828828828828829,2.720720720720721
HUN,34800122,34800,HUN05,0,3,451,213,238,12.1892,37,1.4,1.8,1.5,2.25,3.066666666666667,33.06666666666667,514.8008066666666,493.57909333333333,490.56422,2.933333333333333,2.511111111111111,2.7111111111111112
HUN,34800123,34800,HUN02,0,1,161,109,52,18.9412,8.5,NA,NA,NA,NA,4,15,293.4752,362.8462,306.5206,2.3333333333333335,3,1.6666666666666667
HUN,34800124,34800,HUN03,1,1,414,183,231,11.8286,35,1.2,1.2,1,1.25,3.111111111111111,34.629629629629626,551.7853555555555,540.0252814814814,544.5654518518519,2.9382716049382718,2.7160493827160495,2.6419753086419755
